"회차년도","회차","프로그램명","검체","검체명","검사코드","하위검사명","기준분류명","세분류명","기관수","중간값","최소값","최대값","평균_out","표준편차_out","변동계수","단위","결과25","결과75"
"2025","02",일반화학검사,"1",CC-25-04,T550,Sodium (Na),Other Method,Caretium Medical Instruments,1,162.000000,,,162.000000,,,mmol/L,,
"2025","02",일반화학검사,"1",CC-25-04,T550,Sodium (Na),Other Method,Others,12,160.000000,158.00000,164.00000,160.300000,1.700000,1.100000,mmol/L,159.00000,161.00000
"2025","02",일반화학검사,"1",CC-25-04,T550,Sodium (Na),Other Method,Roche,1,159.000000,,,159.000000,,,mmol/L,,
"2025","02",일반화학검사,"1",CC-25-04,T550,Sodium (Na),Other Method,Sekisui Medical,1,157.000000,,,157.000000,,,mmol/L,,
"2025","02",일반화학검사,"1",CC-25-04,T550,Sodium (Na),Other Method,"Shenzhen Mindray Bio-Medical Electronics Co., Ltd.",2,,161.00000,163.00000,162.000000,1.400000,0.900000,mmol/L,161.00000,163.00000
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),"","",1281,139.000000,104.00000,147.00000,138.800000,1.600000,1.100000,mmol/L,138.00000,140.00000
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),"ISE, diluted",Abbott,16,139.000000,138.00000,140.00000,139.200000,0.800000,0.500000,mmol/L,139.00000,140.00000
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),"ISE, diluted ","",734,138.000000,104.00000,143.00000,138.200000,1.100000,0.800000,mmol/L,138.00000,139.00000
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),"ISE, diluted ",A&T,1,138.000000,,,138.000000,,,mmol/L,,
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),"ISE, diluted ",Beckman Coulter Inc.,150,137.000000,115.00000,140.00000,137.400000,1.000000,0.800000,mmol/L,137.00000,138.00000
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),"ISE, diluted ",Denka Seiken,47,139.000000,136.00000,142.00000,138.600000,1.000000,0.700000,mmol/L,138.00000,139.00000
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),"ISE, diluted ",Diamond diagnostics,14,141.000000,104.00000,143.00000,140.400000,2.000000,1.400000,mmol/L,139.00000,142.00000
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),"ISE, diluted ",JEOL,4,139.000000,138.00000,140.00000,139.000000,0.800000,0.600000,mmol/L,138.00000,140.00000
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),"ISE, diluted ",Roche,250,138.000000,134.00000,143.00000,138.000000,0.800000,0.600000,mmol/L,137.00000,138.00000
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),"ISE, diluted ",Sekisui Medical,202,139.000000,116.00000,142.00000,138.800000,0.900000,0.600000,mmol/L,138.00000,139.00000
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),"ISE, diluted ","Shenzhen Mindray Bio-Medical Electronics Co., Ltd.",9,140.000000,138.00000,142.00000,140.300000,1.300000,0.900000,mmol/L,140.00000,141.00000
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),"ISE, diluted ",Siemens Healthineers,41,139.000000,136.00000,141.00000,138.700000,1.400000,1.000000,mmol/L,138.00000,140.00000
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),"ISE, undiluted","Jokoh Co., Ltd.",21,137.000000,134.00000,139.00000,137.000000,1.600000,1.200000,mmol/L,136.00000,138.00000
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),"ISE, undiluted ","",529,140.000000,134.00000,147.00000,139.700000,1.600000,1.200000,mmol/L,139.00000,141.00000
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),"ISE, undiluted ",BioCARE,8,141.000000,138.00000,144.00000,140.600000,1.800000,1.300000,mmol/L,139.00000,142.00000
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),"ISE, undiluted ",Biosystems,32,140.000000,135.00000,143.00000,139.300000,2.200000,1.500000,mmol/L,137.00000,141.00000
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),"ISE, undiluted ",Caretium Medical Instruments,39,138.000000,135.00000,140.00000,137.800000,1.200000,0.900000,mmol/L,137.00000,139.00000
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),"ISE, undiluted ","CORNLEY HI-TECH CO., LTD",6,138.000000,135.00000,139.00000,137.500000,1.600000,1.200000,mmol/L,136.00000,139.00000
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),"ISE, undiluted ",Fujifilm Corporation,5,141.000000,140.00000,141.00000,140.600000,0.500000,0.400000,mmol/L,140.00000,141.00000
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),"ISE, undiluted ",MEDICA Corp.,27,140.000000,137.00000,143.00000,140.200000,1.500000,1.100000,mmol/L,140.00000,141.00000
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),"ISE, undiluted ",Nova Biomedical Corporation,6,139.000000,138.00000,141.00000,139.200000,1.200000,0.800000,mmol/L,138.00000,140.00000
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),"ISE, undiluted ",Ortho Clinical Diagnostics,6,140.000000,138.00000,141.00000,139.500000,1.000000,0.800000,mmol/L,139.00000,140.00000
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),"ISE, undiluted ",Roche,81,139.000000,134.00000,147.00000,138.800000,1.200000,0.900000,mmol/L,138.00000,140.00000
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),"ISE, undiluted ",Siemens Healthineers,20,140.000000,135.00000,143.00000,140.400000,1.400000,1.000000,mmol/L,139.00000,142.00000
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),"ISE, undiluted ",㈜아이센스,278,140.000000,136.00000,145.00000,140.400000,1.000000,0.700000,mmol/L,140.00000,141.00000
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),Other Method,"",18,138.000000,136.00000,140.00000,138.100000,1.400000,1.000000,mmol/L,137.00000,139.00000
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),Other Method,Canon Medical Systems (구 Toshiba Medical Systems),1,139.000000,,,139.000000,,,mmol/L,,
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),Other Method,Caretium Medical Instruments,1,140.000000,,,140.000000,,,mmol/L,,
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),Other Method,Others,12,138.000000,136.00000,140.00000,137.800000,1.300000,0.900000,mmol/L,137.00000,139.00000
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),Other Method,Roche,1,136.000000,,,136.000000,,,mmol/L,,
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),Other Method,Sekisui Medical,1,138.000000,,,138.000000,,,mmol/L,,
"2025","02",일반화학검사,"2",CC-25-05,T550,Sodium (Na),Other Method,"Shenzhen Mindray Bio-Medical Electronics Co., Ltd.",2,,139.00000,140.00000,139.500000,0.700000,0.500000,mmol/L,139.00000,140.00000
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),"","",1281,113.000000,43.00000,137.00000,112.800000,1.400000,1.300000,mmol/L,112.00000,114.00000
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),"ISE, diluted",Abbott,16,113.000000,112.00000,114.00000,113.100000,0.600000,0.500000,mmol/L,113.00000,114.00000
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),"ISE, diluted ","",734,113.000000,43.00000,137.00000,112.600000,1.000000,0.900000,mmol/L,112.00000,113.00000
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),"ISE, diluted ",A&T,1,113.000000,,,113.000000,,,mmol/L,,
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),"ISE, diluted ",Beckman Coulter Inc.,150,112.000000,63.00000,115.00000,112.200000,1.000000,0.900000,mmol/L,112.00000,113.00000
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),"ISE, diluted ",Denka Seiken,47,113.000000,111.00000,116.00000,112.600000,0.800000,0.700000,mmol/L,112.00000,113.00000
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),"ISE, diluted ",Diamond diagnostics,14,115.000000,43.00000,119.00000,115.000000,2.400000,2.100000,mmol/L,113.00000,117.00000
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),"ISE, diluted ",JEOL,4,114.000000,110.00000,115.00000,113.000000,2.200000,1.900000,mmol/L,110.00000,115.00000
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),"ISE, diluted ",Roche,250,112.000000,91.00000,115.00000,112.200000,0.900000,0.800000,mmol/L,112.00000,113.00000
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),"ISE, diluted ",Sekisui Medical,202,113.000000,109.00000,137.00000,113.000000,0.900000,0.800000,mmol/L,113.00000,113.00000
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),"ISE, diluted ","Shenzhen Mindray Bio-Medical Electronics Co., Ltd.",9,114.000000,111.00000,115.00000,114.000000,1.200000,1.100000,mmol/L,114.00000,115.00000
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),"ISE, diluted ",Siemens Healthineers,41,114.000000,110.00000,116.00000,113.700000,1.400000,1.200000,mmol/L,113.00000,115.00000
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),"ISE, undiluted","Jokoh Co., Ltd.",21,114.000000,109.00000,115.00000,113.100000,1.600000,1.400000,mmol/L,112.00000,114.00000
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),"ISE, undiluted ","",529,113.000000,106.00000,120.00000,113.200000,1.700000,1.500000,mmol/L,112.00000,114.00000
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),"ISE, undiluted ",BioCARE,8,114.000000,111.00000,115.00000,113.300000,1.300000,1.100000,mmol/L,112.00000,114.00000
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),"ISE, undiluted ",Biosystems,32,114.000000,109.00000,116.00000,113.200000,1.800000,1.600000,mmol/L,112.00000,115.00000
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),"ISE, undiluted ",Caretium Medical Instruments,39,113.000000,109.00000,116.00000,112.400000,1.900000,1.700000,mmol/L,111.00000,114.00000
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),"ISE, undiluted ","CORNLEY HI-TECH CO., LTD",6,113.000000,110.00000,117.00000,113.000000,2.400000,2.100000,mmol/L,112.00000,114.00000
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),"ISE, undiluted ",Fujifilm Corporation,5,115.000000,114.00000,115.00000,114.800000,0.400000,0.400000,mmol/L,115.00000,115.00000
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),"ISE, undiluted ",MEDICA Corp.,27,114.000000,110.00000,116.00000,113.800000,1.200000,1.000000,mmol/L,113.00000,114.00000
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),"ISE, undiluted ",Nova Biomedical Corporation,6,113.000000,110.00000,118.00000,112.800000,2.900000,2.600000,mmol/L,110.00000,113.00000
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),"ISE, undiluted ",Ortho Clinical Diagnostics,6,113.000000,112.00000,115.00000,113.200000,1.200000,1.000000,mmol/L,112.00000,114.00000
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),"ISE, undiluted ",Roche,81,111.000000,106.00000,120.00000,111.000000,1.600000,1.500000,mmol/L,110.00000,112.00000
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),"ISE, undiluted ",Siemens Healthineers,20,114.000000,109.00000,119.00000,113.900000,1.300000,1.100000,mmol/L,113.00000,115.00000
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),"ISE, undiluted ",㈜아이센스,278,114.000000,110.00000,119.00000,113.700000,1.100000,1.000000,mmol/L,113.00000,114.00000
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),Other Method,"",18,112.000000,109.00000,113.00000,111.800000,1.300000,1.200000,mmol/L,111.00000,113.00000
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),Other Method,Canon Medical Systems (구 Toshiba Medical Systems),1,113.000000,,,113.000000,,,mmol/L,,
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),Other Method,Caretium Medical Instruments,1,113.000000,,,113.000000,,,mmol/L,,
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),Other Method,Others,12,112.000000,110.00000,113.00000,111.800000,1.300000,1.200000,mmol/L,110.00000,113.00000
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),Other Method,Roche,1,109.000000,,,109.000000,,,mmol/L,,
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),Other Method,Sekisui Medical,1,112.000000,,,112.000000,,,mmol/L,,
"2025","02",일반화학검사,"3",CC-25-06,T550,Sodium (Na),Other Method,"Shenzhen Mindray Bio-Medical Electronics Co., Ltd.",2,,112.00000,112.00000,112.000000,0.000000,0.000000,mmol/L,112.00000,112.00000
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),"","",1281,7.300000,6.30000,9.90000,7.320000,0.110000,1.540000,mmol/L,7.30000,7.40000
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),"ISE, diluted",Abbott,16,7.400000,7.40000,7.60000,7.440000,0.060000,0.850000,mmol/L,7.40000,7.50000
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),"ISE, diluted ","",742,7.300000,6.30000,8.10000,7.320000,0.100000,1.330000,mmol/L,7.30000,7.40000
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),"ISE, diluted ",A&T,1,7.400000,,,7.400000,,,mmol/L,,
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),"ISE, diluted ",Beckman Coulter Inc.,150,7.200000,6.80000,7.40000,7.190000,0.080000,1.120000,mmol/L,7.10000,7.20000
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),"ISE, diluted ",Denka Seiken,47,7.400000,7.10000,7.50000,7.370000,0.070000,0.910000,mmol/L,7.30000,7.40000
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),"ISE, diluted ",Diamond diagnostics,14,7.600000,7.30000,8.10000,7.640000,0.270000,3.580000,mmol/L,7.40000,7.90000
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),"ISE, diluted ",JEOL,4,7.400000,7.30000,7.50000,7.380000,0.100000,1.300000,mmol/L,7.30000,7.50000
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),"ISE, diluted ",Roche,258,7.400000,7.00000,7.80000,7.360000,0.070000,0.930000,mmol/L,7.30000,7.40000
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),"ISE, diluted ",Sekisui Medical,202,7.300000,6.30000,7.60000,7.320000,0.070000,0.890000,mmol/L,7.30000,7.40000
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),"ISE, diluted ","Shenzhen Mindray Bio-Medical Electronics Co., Ltd.",9,7.400000,7.30000,7.50000,7.420000,0.070000,0.900000,mmol/L,7.40000,7.50000
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),"ISE, diluted ",Siemens Healthineers,41,7.300000,7.10000,7.50000,7.330000,0.070000,0.980000,mmol/L,7.30000,7.40000
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),"ISE, undiluted","Jokoh Co., Ltd.",21,7.100000,6.80000,7.40000,7.130000,0.160000,2.270000,mmol/L,7.00000,7.30000
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),"ISE, undiluted ","",521,7.300000,6.70000,9.90000,7.340000,0.140000,1.920000,mmol/L,7.30000,7.40000
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),"ISE, undiluted ",BioCARE,8,7.500000,7.30000,7.70000,7.490000,0.150000,1.950000,mmol/L,7.30000,7.60000
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),"ISE, undiluted ",Biosystems,32,7.300000,6.80000,7.60000,7.260000,0.180000,2.540000,mmol/L,7.20000,7.40000
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),"ISE, undiluted ",Caretium Medical Instruments,39,7.300000,6.90000,7.70000,7.310000,0.110000,1.550000,mmol/L,7.20000,7.40000
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),"ISE, undiluted ","CORNLEY HI-TECH CO., LTD",6,7.200000,6.70000,7.40000,7.150000,0.260000,3.620000,mmol/L,7.10000,7.40000
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),"ISE, undiluted ",Fujifilm Corporation,5,7.500000,7.20000,7.60000,7.460000,0.150000,2.030000,mmol/L,7.50000,7.50000
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),"ISE, undiluted ",MEDICA Corp.,27,7.400000,7.10000,7.70000,7.360000,0.110000,1.490000,mmol/L,7.30000,7.40000
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),"ISE, undiluted ",Nova Biomedical Corporation,6,7.400000,7.30000,7.90000,7.520000,0.270000,3.610000,mmol/L,7.30000,7.80000
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),"ISE, undiluted ",Ortho Clinical Diagnostics,6,7.400000,7.30000,7.50000,7.400000,0.090000,1.210000,mmol/L,7.30000,7.50000
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),"ISE, undiluted ",Roche,72,7.600000,7.00000,9.90000,7.590000,0.160000,2.120000,mmol/L,7.50000,7.70000
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),"ISE, undiluted ",Siemens Healthineers,20,7.300000,6.80000,7.60000,7.200000,0.190000,2.630000,mmol/L,7.10000,7.30000
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),"ISE, undiluted ",㈜아이센스,279,7.300000,6.90000,7.60000,7.310000,0.080000,1.110000,mmol/L,7.30000,7.40000
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),Other Method,"",18,7.400000,7.10000,8.30000,7.380000,0.130000,1.760000,mmol/L,7.30000,7.50000
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),Other Method,Canon Medical Systems (구 Toshiba Medical Systems),1,7.400000,,,7.400000,,,mmol/L,,
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),Other Method,Caretium Medical Instruments,1,7.300000,,,7.300000,,,mmol/L,,
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),Other Method,Others,12,7.400000,7.30000,8.30000,7.420000,0.090000,1.180000,mmol/L,7.40000,7.50000
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),Other Method,Roche,1,7.500000,,,7.500000,,,mmol/L,,
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),Other Method,Sekisui Medical,1,7.100000,,,7.100000,,,mmol/L,,
"2025","02",일반화학검사,"1",CC-25-04,T560,Potassium (K),Other Method,"Shenzhen Mindray Bio-Medical Electronics Co., Ltd.",2,,7.10000,7.40000,7.250000,0.210000,2.930000,mmol/L,7.10000,7.40000
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),"","",1281,4.000000,2.60000,4.30000,4.000000,0.050000,1.310000,mmol/L,4.00000,4.00000
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),"ISE, diluted",Abbott,16,4.000000,4.00000,4.10000,4.030000,0.040000,1.110000,mmol/L,4.00000,4.10000
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),"ISE, diluted ","",742,4.000000,2.60000,4.30000,4.010000,0.050000,1.270000,mmol/L,4.00000,4.00000
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),"ISE, diluted ",A&T,1,4.000000,,,4.000000,,,mmol/L,,
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),"ISE, diluted ",Beckman Coulter Inc.,150,4.000000,3.90000,4.10000,4.000000,0.000000,0.000000,mmol/L,4.00000,4.00000
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),"ISE, diluted ",Denka Seiken,47,4.000000,4.00000,4.10000,4.020000,0.040000,1.060000,mmol/L,4.00000,4.00000
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),"ISE, diluted ",Diamond diagnostics,14,4.200000,3.90000,4.30000,4.180000,0.110000,2.680000,mmol/L,4.10000,4.30000
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),"ISE, diluted ",JEOL,4,4.000000,4.00000,4.00000,4.000000,0.000000,0.000000,mmol/L,4.00000,4.00000
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),"ISE, diluted ",Roche,258,4.000000,3.90000,4.20000,4.030000,0.050000,1.320000,mmol/L,4.00000,4.10000
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),"ISE, diluted ",Sekisui Medical,202,4.000000,2.60000,4.10000,4.000000,0.000000,0.000000,mmol/L,4.00000,4.00000
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),"ISE, diluted ","Shenzhen Mindray Bio-Medical Electronics Co., Ltd.",9,4.100000,4.00000,4.20000,4.110000,0.060000,1.460000,mmol/L,4.10000,4.10000
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),"ISE, diluted ",Siemens Healthineers,41,4.000000,3.80000,4.10000,3.960000,0.060000,1.570000,mmol/L,3.90000,4.00000
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),"ISE, undiluted","Jokoh Co., Ltd.",21,4.000000,3.90000,4.10000,3.990000,0.060000,1.570000,mmol/L,4.00000,4.00000
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),"ISE, undiluted ","",521,4.000000,3.50000,4.20000,3.990000,0.050000,1.310000,mmol/L,4.00000,4.00000
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),"ISE, undiluted ",BioCARE,8,4.100000,4.00000,4.10000,4.080000,0.050000,1.140000,mmol/L,4.00000,4.10000
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),"ISE, undiluted ",Biosystems,32,3.900000,3.80000,4.00000,3.900000,0.070000,1.900000,mmol/L,3.80000,4.00000
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),"ISE, undiluted ",Caretium Medical Instruments,39,4.000000,3.90000,4.10000,3.970000,0.060000,1.410000,mmol/L,3.90000,4.00000
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),"ISE, undiluted ","CORNLEY HI-TECH CO., LTD",6,3.800000,3.50000,4.00000,3.820000,0.180000,4.810000,mmol/L,3.80000,4.00000
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),"ISE, undiluted ",Fujifilm Corporation,5,3.900000,3.90000,4.00000,3.920000,0.040000,1.140000,mmol/L,3.90000,3.90000
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),"ISE, undiluted ",MEDICA Corp.,27,4.000000,3.70000,4.00000,3.950000,0.060000,1.480000,mmol/L,3.90000,4.00000
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),"ISE, undiluted ",Nova Biomedical Corporation,6,4.000000,3.70000,4.20000,4.000000,0.190000,4.740000,mmol/L,3.90000,4.20000
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),"ISE, undiluted ",Ortho Clinical Diagnostics,6,4.000000,4.00000,4.00000,4.000000,0.000000,0.000000,mmol/L,4.00000,4.00000
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),"ISE, undiluted ",Roche,72,4.000000,3.80000,4.20000,4.040000,0.080000,1.880000,mmol/L,4.00000,4.10000
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),"ISE, undiluted ",Siemens Healthineers,20,3.900000,3.70000,4.00000,3.890000,0.060000,1.600000,mmol/L,3.80000,3.90000
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),"ISE, undiluted ",㈜아이센스,279,4.000000,3.80000,4.10000,4.000000,0.000000,0.000000,mmol/L,4.00000,4.00000
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),Other Method,"",18,4.000000,3.90000,4.10000,4.000000,0.060000,1.490000,mmol/L,4.00000,4.00000
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),Other Method,Canon Medical Systems (구 Toshiba Medical Systems),1,4.100000,,,4.100000,,,mmol/L,,
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),Other Method,Caretium Medical Instruments,1,4.100000,,,4.100000,,,mmol/L,,
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),Other Method,Others,12,4.000000,3.90000,4.10000,4.000000,0.000000,0.000000,mmol/L,4.00000,4.00000
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),Other Method,Roche,1,4.000000,,,4.000000,,,mmol/L,,
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),Other Method,Sekisui Medical,1,4.000000,,,4.000000,,,mmol/L,,
"2025","02",일반화학검사,"2",CC-25-05,T560,Potassium (K),Other Method,"Shenzhen Mindray Bio-Medical Electronics Co., Ltd.",2,,3.90000,4.00000,3.950000,0.070000,1.790000,mmol/L,3.90000,4.00000
"2025","02",일반화학검사,"3",CC-25-06,T560,Potassium (K),"","",1281,2.600000,2.00000,10.00000,2.570000,0.060000,2.160000,mmol/L,2.50000,2.60000
"2025","02",일반화학검사,"3",CC-25-06,T560,Potassium (K),"ISE, diluted",Abbott,16,2.600000,2.50000,2.70000,2.620000,0.040000,1.580000,mmol/L,2.60000,2.60000
"2025","02",일반화학검사,"3",CC-25-06,T560,Potassium (K),"ISE, diluted ","",742,2.600000,2.30000,10.00000,2.580000,0.040000,1.620000,mmol/L,2.60000,2.60000
"2025","02",일반화학검사,"3",CC-25-06,T560,Potassium (K),"ISE, diluted ",A&T,1,2.600000,,,2.600000,,,mmol/L,,
"2025","02",일반화학검사,"3",CC-25-06,T560,Potassium (K),"ISE, diluted ",Beckman Coulter Inc.,150,2.600000,2.50000,2.80000,2.580000,0.040000,1.560000,mmol/L,2.60000,2.60000
"2025","02",일반화학검사,"3",CC-25-06,T560,Potassium (K),"ISE, diluted ",Denka Seiken,47,2.600000,2.50000,2.70000,2.580000,0.040000,1.670000,mmol/L,2.60000,2.60000
"2025","02",일반화학검사,"3",CC-25-06,T560,Potassium (K),"ISE, diluted ",Diamond diagnostics,14,2.800000,2.50000,3.00000,2.740000,0.150000,5.480000,mmol/L,2.60000,2.80000
"2025","02",일반화학검사,"3",CC-25-06,T560,Potassium (K),"ISE, diluted ",JEOL,4,2.600000,2.60000,2.60000,2.600000,0.000000,0.000000,mmol/L,2.60000,2.60000
"2025","02",일반화학검사,"3",CC-25-06,T560,Potassium (K),"ISE, diluted ",Roche,258,2.600000,2.30000,2.70000,2.600000,0.000000,0.000000,mmol/L,2.60000,2.60000
"2025","02",일반화학검사,"3",CC-25-06,T560,Potassium (K),"ISE, diluted ",Sekisui Medical,202,2.600000,2.40000,4.10000,2.580000,0.040000,1.670000,mmol/L,2.60000,2.60000
"2025","02",일반화학검사,"3",CC-25-06,T560,Potassium (K),"ISE, diluted ","Shenzhen Mindray Bio-Medical Electronics Co., Ltd.",9,2.700000,2.60000,2.70000,2.670000,0.050000,1.880000,mmol/L,2.60000,2.70000
